ticket_id,reseller_id,commission,channel_id,mec_end_date,tps_id,currency_code,clcproduct_id,ticketpriceschedule_id,resale_currency_level
25978	211	15	262	2025-12-31	344417	GBP	NULL	NULL	NULL
25978	211	15	262	2025-12-31	344418	GBP	NULL	NULL	NULL
25978	211	15	262	2025-12-31	437837	GBP	NULL	NULL	NULL
25978	211	15	262	2025-12-31	437838	GBP	NULL	NULL	NULL
14300	211	15	262	2025-12-31	437732	GBP	NULL	NULL	NULL
14513	211	15	262	2025-05-31	390080	GBP	NULL	NULL	NULL
14162	211	12	262	2025-09-30	421044	GBP	NULL	NULL	NULL
14162	211	12	262	2025-09-30	421046	GBP	NULL	NULL	NULL
52867	211	12	262	2025-09-30	421039	GBP	NULL	NULL	NULL
52867	211	12	262	2025-09-30	421040	GBP	NULL	NULL	NULL
14258	211	15	262	2025-12-31	341102	GBP	NULL	NULL	NULL
14258	211	15	262	2025-12-31	437787	GBP	NULL	NULL	NULL
72539	211	0	262	2025-03-31	350233	GBP	NULL	NULL	NULL
72539	211	0	262	2025-03-31	350234	GBP	NULL	NULL	NULL
72541	211	15	262	2025-03-31	350240	GBP	NULL	NULL	NULL
72541	211	15	262	2025-03-31	350241	GBP	NULL	NULL	NULL
72541	211	15	262	2025-03-31	350242	GBP	NULL	NULL	NULL
72541	211	15	262	2025-03-31	350243	GBP	NULL	NULL	NULL
72543	211	15	262	2286-11-20	363850	GBP	NULL	NULL	NULL
72543	211	15	262	2286-11-20	363851	GBP	NULL	NULL	NULL
72543	211	15	262	2286-11-20	363852	GBP	NULL	NULL	NULL
72739	211	0	262	2025-03-31	351842	GBP	NULL	NULL	NULL
72739	211	0	262	2025-03-31	351843	GBP	NULL	NULL	NULL
72742	211	0	262	2025-03-31	351852	GBP	NULL	NULL	NULL
72742	211	0	262	2025-03-31	351853	GBP	NULL	NULL	NULL
72744	211	0	262	2025-03-31	351862	GBP	NULL	NULL	NULL
72744	211	0	262	2025-03-31	351863	GBP	NULL	NULL	NULL
72745	211	0	262	2024-12-31	351864	GBP	NULL	NULL	NULL
72745	211	0	262	2024-12-31	351867	GBP	NULL	NULL	NULL
72746	211	0	262	2025-03-30	351878	GBP	NULL	NULL	NULL
72746	211	0	262	2025-03-30	351879	GBP	NULL	NULL	NULL
72746	211	0	262	2025-03-30	351882	GBP	NULL	NULL	NULL
74374	211	10	262	2025-03-30	363883	GBP	NULL	NULL	NULL
74374	211	10	262	2025-03-30	363884	GBP	NULL	NULL	NULL
74374	211	10	262	2025-03-30	363885	GBP	NULL	NULL	NULL
74797	211	10	262	2024-12-31	367408	GBP	NULL	NULL	NULL
74797	211	10	262	2024-12-31	367409	GBP	NULL	NULL	NULL
74798	211	20	262	2024-12-31	367410	GBP	NULL	NULL	NULL
74800	211	20	262	2024-12-31	367415	GBP	NULL	NULL	NULL
74925	211	20	262	2024-12-31	367865	GBP	NULL	NULL	NULL
74950	211	10	262	2025-03-31	373855	GBP	NULL	NULL	NULL
74950	211	10	262	2025-03-31	373856	GBP	NULL	NULL	NULL
74950	211	10	262	2025-03-31	412084	GBP	NULL	NULL	NULL
61440	244	20	295	2286-11-20	295433	GBP	NULL	NULL	NULL
70027	244	20	295	2286-11-20	335072	GBP	NULL	NULL	NULL
70021	244	20	295	2026-03-31	429707	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	427008	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	427009	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	427010	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	427011	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	427012	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	427013	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	427014	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	427015	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	427016	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	427017	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	427018	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	427019	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	428491	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	428492	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	428493	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	428494	GBP	NULL	NULL	NULL
15569	244	25	295	2026-03-31	428495	GBP	NULL	NULL	NULL
18840	244	25	295	2025-03-31	105060	GBP	NULL	NULL	NULL
13907	244	25	295	2026-03-31	428500	GBP	NULL	NULL	NULL
13907	244	25	295	2026-03-31	428501	GBP	NULL	NULL	NULL
13907	244	25	295	2026-03-31	428502	GBP	NULL	NULL	NULL
13907	244	25	295	2026-03-31	428503	GBP	NULL	NULL	NULL
13907	244	25	295	2026-03-31	428504	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	427025	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	427026	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	427027	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	427028	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	427029	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	427030	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	427031	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	427032	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	427033	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	427034	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	427035	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	427036	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	429875	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	429876	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	429877	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	429878	GBP	NULL	NULL	NULL
15620	244	25	295	2026-03-31	429879	GBP	NULL	NULL	NULL
14045	244	25	295	2026-03-31	429870	GBP	NULL	NULL	NULL
14045	244	25	295	2026-03-31	429871	GBP	NULL	NULL	NULL
14045	244	25	295	2026-03-31	429872	GBP	NULL	NULL	NULL
14045	244	25	295	2026-03-31	429873	GBP	NULL	NULL	NULL
14045	244	25	295	2026-03-31	429874	GBP	NULL	NULL	NULL
13892	244	25	295	2025-09-28	428468	GBP	NULL	NULL	NULL
13892	244	25	295	2025-09-28	428469	GBP	NULL	NULL	NULL
13892	244	25	295	2025-09-28	428470	GBP	NULL	NULL	NULL
13892	244	25	295	2025-09-28	428471	GBP	NULL	NULL	NULL
13892	244	25	295	2025-09-28	428472	GBP	NULL	NULL	NULL
13796	244	25	295	2026-03-31	428277	GBP	NULL	NULL	NULL
13796	244	25	295	2026-03-31	428278	GBP	NULL	NULL	NULL
13796	244	25	295	2026-03-31	428279	GBP	NULL	NULL	NULL
13796	244	25	295	2026-03-31	428280	GBP	NULL	NULL	NULL
13796	244	25	295	2026-03-31	428281	GBP	NULL	NULL	NULL
22565	244	25	295	2286-11-20	122569	GBP	NULL	NULL	NULL
15092	244	20	295	2026-03-31	429748	GBP	NULL	NULL	NULL
15092	244	20	295	2026-03-31	429749	GBP	NULL	NULL	NULL
15092	244	20	295	2026-03-31	429750	GBP	NULL	NULL	NULL
15092	244	20	295	2026-03-31	429751	GBP	NULL	NULL	NULL
15092	244	20	295	2026-03-31	429752	GBP	NULL	NULL	NULL
15092	244	20	295	2026-03-31	429753	GBP	NULL	NULL	NULL
15092	244	20	295	2026-03-31	429759	GBP	NULL	NULL	NULL
15092	244	20	295	2026-03-31	429760	GBP	NULL	NULL	NULL
15092	244	20	295	2026-03-31	429761	GBP	NULL	NULL	NULL
15092	244	20	295	2026-03-31	429767	GBP	NULL	NULL	NULL
15092	244	20	295	2026-03-31	429768	GBP	NULL	NULL	NULL
15092	244	20	295	2026-03-31	429769	GBP	NULL	NULL	NULL
15041	244	20	295	2026-03-31	429725	GBP	NULL	NULL	NULL
15041	244	20	295	2026-03-31	429726	GBP	NULL	NULL	NULL
15041	244	20	295	2026-03-31	429727	GBP	NULL	NULL	NULL
15041	244	20	295	2026-03-31	429728	GBP	NULL	NULL	NULL
15041	244	20	295	2026-03-31	429729	GBP	NULL	NULL	NULL
15041	244	20	295	2026-03-31	429730	GBP	NULL	NULL	NULL
15041	244	20	295	2026-03-31	429731	GBP	NULL	NULL	NULL
15041	244	20	295	2026-03-31	429732	GBP	NULL	NULL	NULL
15041	244	20	295	2026-03-31	429733	GBP	NULL	NULL	NULL
15041	244	20	295	2026-03-31	429739	GBP	NULL	NULL	NULL
15041	244	20	295	2026-03-31	429740	GBP	NULL	NULL	NULL
15041	244	20	295	2026-03-31	429741	GBP	NULL	NULL	NULL
15788	244	20	295	2286-11-20	392674	GBP	NULL	NULL	NULL
46727	244	20	295	2286-11-20	395406	GBP	NULL	NULL	NULL
15089	244	20	295	2026-03-31	429118	GBP	NULL	NULL	NULL
15089	244	20	295	2026-03-31	429119	GBP	NULL	NULL	NULL
15089	244	20	295	2026-03-31	429120	GBP	NULL	NULL	NULL
13994	244	20	295	2026-03-31	429115	GBP	NULL	NULL	NULL
13994	244	20	295	2026-03-31	429116	GBP	NULL	NULL	NULL
13994	244	20	295	2026-03-31	429117	GBP	NULL	NULL	NULL
15713	244	20	295	2026-03-31	429790	GBP	NULL	NULL	NULL
15713	244	20	295	2026-03-31	429791	GBP	NULL	NULL	NULL
15713	244	20	295	2026-03-31	429792	GBP	NULL	NULL	NULL
15713	244	20	295	2026-03-31	429793	GBP	NULL	NULL	NULL
15713	244	20	295	2026-03-31	429794	GBP	NULL	NULL	NULL
15713	244	20	295	2026-03-31	429795	GBP	NULL	NULL	NULL
15713	244	20	295	2026-03-31	429796	GBP	NULL	NULL	NULL
15713	244	20	295	2026-03-31	429797	GBP	NULL	NULL	NULL
15713	244	20	295	2026-03-31	429798	GBP	NULL	NULL	NULL
15713	244	20	295	2026-03-31	429799	GBP	NULL	NULL	NULL
15713	244	20	295	2026-03-31	429800	GBP	NULL	NULL	NULL
15713	244	20	295	2026-03-31	429801	GBP	NULL	NULL	NULL
14021	244	20	295	2026-03-31	429770	GBP	NULL	NULL	NULL
14021	244	20	295	2026-03-31	429771	GBP	NULL	NULL	NULL
14021	244	20	295	2026-03-31	429772	GBP	NULL	NULL	NULL
14021	244	20	295	2026-03-31	429779	GBP	NULL	NULL	NULL
14021	244	20	295	2026-03-31	429780	GBP	NULL	NULL	NULL
14021	244	20	295	2026-03-31	429781	GBP	NULL	NULL	NULL
14021	244	20	295	2026-03-31	429782	GBP	NULL	NULL	NULL
14021	244	20	295	2026-03-31	429783	GBP	NULL	NULL	NULL
14021	244	20	295	2026-03-31	429784	GBP	NULL	NULL	NULL
14021	244	20	295	2026-03-31	429785	GBP	NULL	NULL	NULL
14021	244	20	295	2026-03-31	429786	GBP	NULL	NULL	NULL
14021	244	20	295	2026-03-31	429787	GBP	NULL	NULL	NULL
40342	244	20	295	2286-11-20	392682	GBP	NULL	NULL	NULL
61677	244	20	295	2286-11-20	296338	GBP	NULL	NULL	NULL
14003	244	20	295	2026-03-31	430201	GBP	NULL	NULL	NULL
14003	244	20	295	2026-03-31	430202	GBP	NULL	NULL	NULL
14003	244	20	295	2026-03-31	430203	GBP	NULL	NULL	NULL
15218	244	20	295	2026-03-31	430204	GBP	NULL	NULL	NULL
15218	244	20	295	2026-03-31	430205	GBP	NULL	NULL	NULL
15218	244	20	295	2026-03-31	430206	GBP	NULL	NULL	NULL
15794	244	20	295	2286-11-20	90062	GBP	NULL	NULL	NULL
14006	244	20	295	2026-03-31	430195	GBP	NULL	NULL	NULL
14006	244	20	295	2026-03-31	430196	GBP	NULL	NULL	NULL
14006	244	20	295	2026-03-31	430197	GBP	NULL	NULL	NULL
15224	244	20	295	2026-03-31	430198	GBP	NULL	NULL	NULL
15224	244	20	295	2026-03-31	430199	GBP	NULL	NULL	NULL
15224	244	20	295	2026-03-31	430200	GBP	NULL	NULL	NULL
15797	244	20	295	2286-11-20	309047	GBP	NULL	NULL	NULL
14012	244	20	295	2026-03-31	430185	GBP	NULL	NULL	NULL
14012	244	20	295	2026-03-31	430186	GBP	NULL	NULL	NULL
14012	244	20	295	2026-03-31	430187	GBP	NULL	NULL	NULL
15230	244	20	295	2026-03-31	430191	GBP	NULL	NULL	NULL
15230	244	20	295	2026-03-31	430192	GBP	NULL	NULL	NULL
15230	244	20	295	2026-03-31	430193	GBP	NULL	NULL	NULL
23641	244	20	295	2286-11-20	129521	GBP	NULL	NULL	NULL
62152	244	20	295	2025-03-31	298132	GBP	NULL	NULL	NULL
13832	244	20	295	2026-03-31	428400	GBP	NULL	NULL	NULL
13832	244	20	295	2026-03-31	428401	GBP	NULL	NULL	NULL
13832	244	20	295	2026-03-31	428402	GBP	NULL	NULL	NULL
13832	244	20	295	2026-03-31	428403	GBP	NULL	NULL	NULL
13832	244	20	295	2026-03-31	428404	GBP	NULL	NULL	NULL
24858	244	25	295	2286-11-20	135936	GBP	NULL	NULL	NULL
46723	244	25	295	2286-11-20	238395	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	328811	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	328812	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	328813	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	328816	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	328817	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	328818	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421818	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421819	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421820	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421821	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421823	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421824	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421825	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421826	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421827	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421828	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421829	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421830	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421835	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421836	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421837	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	421838	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	422869	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	422870	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	422871	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	422872	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	422875	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	422876	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	422877	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	422878	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	422879	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	422880	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	422881	GBP	NULL	NULL	NULL
13829	244	25	295	2025-12-31	422882	GBP	NULL	NULL	NULL
24857	244	25	295	2024-12-31	328765	GBP	NULL	NULL	NULL
24857	244	25	295	2024-12-31	328766	GBP	NULL	NULL	NULL
24857	244	25	295	2024-12-31	328767	GBP	NULL	NULL	NULL
24857	244	25	295	2024-12-31	328768	GBP	NULL	NULL	NULL
24857	244	25	295	2024-12-31	328770	GBP	NULL	NULL	NULL
24857	244	25	295	2024-12-31	328771	GBP	NULL	NULL	NULL
24857	244	25	295	2024-12-31	328772	GBP	NULL	NULL	NULL
24857	244	25	295	2024-12-31	328773	GBP	NULL	NULL	NULL
56949	244	25	295	2024-12-31	341262	GBP	NULL	NULL	NULL
56949	244	25	295	2024-12-31	341273	GBP	NULL	NULL	NULL
52565	244	25	295	2024-12-31	340940	GBP	NULL	NULL	NULL
52565	244	25	295	2024-12-31	340983	GBP	NULL	NULL	NULL
54549	244	25	295	2286-11-20	265827	GBP	NULL	NULL	NULL
54549	244	25	295	2286-11-20	265829	GBP	NULL	NULL	NULL
56241	244	25	295	2024-12-31	341145	GBP	NULL	NULL	NULL
56241	244	25	295	2024-12-31	341184	GBP	NULL	NULL	NULL
54475	244	25	295	2024-12-31	340968	GBP	NULL	NULL	NULL
54475	244	25	295	2024-12-31	340980	GBP	NULL	NULL	NULL
13805	244	25	295	2026-03-31	428900	GBP	NULL	NULL	NULL
13805	244	25	295	2026-03-31	428901	GBP	NULL	NULL	NULL
13805	244	25	295	2026-03-31	428902	GBP	NULL	NULL	NULL
13805	244	25	295	2026-03-31	428903	GBP	NULL	NULL	NULL
61640	244	25	295	2286-11-20	395403	GBP	NULL	NULL	NULL
15752	244	25	295	2286-11-20	319056	GBP	NULL	NULL	NULL
45959	244	25	295	2286-11-20	232485	GBP	NULL	NULL	NULL
46725	244	25	295	2286-11-20	238439	GBP	NULL	NULL	NULL
40352	244	25	295	2026-03-31	428510	GBP	NULL	NULL	NULL
40352	244	25	295	2026-03-31	428511	GBP	NULL	NULL	NULL
40352	244	25	295	2026-03-31	428512	GBP	NULL	NULL	NULL
40352	244	25	295	2026-03-31	428513	GBP	NULL	NULL	NULL
40352	244	25	295	2026-03-31	428514	GBP	NULL	NULL	NULL
40354	244	25	295	2026-03-31	429819	GBP	NULL	NULL	NULL
40354	244	25	295	2026-03-31	429820	GBP	NULL	NULL	NULL
40354	244	25	295	2026-03-31	429821	GBP	NULL	NULL	NULL
40354	244	25	295	2026-03-31	429822	GBP	NULL	NULL	NULL
40354	244	25	295	2026-03-31	429823	GBP	NULL	NULL	NULL
15590	244	25	295	2026-03-31	428505	GBP	NULL	NULL	NULL
15590	244	25	295	2026-03-31	428506	GBP	NULL	NULL	NULL
15590	244	25	295	2026-03-31	428507	GBP	NULL	NULL	NULL
15590	244	25	295	2026-03-31	428508	GBP	NULL	NULL	NULL
15590	244	25	295	2026-03-31	428509	GBP	NULL	NULL	NULL
15635	244	25	295	2026-03-31	429813	GBP	NULL	NULL	NULL
15635	244	25	295	2026-03-31	429814	GBP	NULL	NULL	NULL
15635	244	25	295	2026-03-31	429815	GBP	NULL	NULL	NULL
15635	244	25	295	2026-03-31	429816	GBP	NULL	NULL	NULL
15635	244	25	295	2026-03-31	429817	GBP	NULL	NULL	NULL
13982	244	20	295	2026-03-31	428772	GBP	NULL	NULL	NULL
13982	244	20	295	2026-03-31	428773	GBP	NULL	NULL	NULL
13982	244	20	295	2026-03-31	428774	GBP	NULL	NULL	NULL
15035	244	20	295	2026-03-31	429250	GBP	NULL	NULL	NULL
15035	244	20	295	2026-03-31	429251	GBP	NULL	NULL	NULL
15035	244	20	295	2026-03-31	429252	GBP	NULL	NULL	NULL
15785	244	20	295	2025-03-31	392673	GBP	NULL	NULL	NULL
13799	244	25	295	2026-03-31	428289	GBP	NULL	NULL	NULL
13799	244	25	295	2026-03-31	428290	GBP	NULL	NULL	NULL
13799	244	25	295	2026-03-31	428291	GBP	NULL	NULL	NULL
13799	244	25	295	2026-03-31	428292	GBP	NULL	NULL	NULL
13799	244	25	295	2026-03-31	428293	GBP	NULL	NULL	NULL
15659	244	25	295	2026-03-31	428300	GBP	NULL	NULL	NULL
15659	244	25	295	2026-03-31	428301	GBP	NULL	NULL	NULL
15659	244	25	295	2026-03-31	428302	GBP	NULL	NULL	NULL
15659	244	25	295	2026-03-31	428303	GBP	NULL	NULL	NULL
15659	244	25	295	2026-03-31	428304	GBP	NULL	NULL	NULL
15704	244	25	295	2286-11-20	392681	GBP	NULL	NULL	NULL
22592	244	25	295	2025-03-31	296761	GBP	NULL	NULL	NULL
22592	244	25	295	2025-03-31	315283	GBP	NULL	NULL	NULL
13952	244	25	295	2026-03-31	428905	GBP	NULL	NULL	NULL
13952	244	25	295	2026-03-31	428906	GBP	NULL	NULL	NULL
13952	244	25	295	2026-03-31	428907	GBP	NULL	NULL	NULL
13952	244	25	295	2026-03-31	428908	GBP	NULL	NULL	NULL
13952	244	25	295	2026-03-31	428909	GBP	NULL	NULL	NULL
23499	244	20	295	2026-03-31	430751	GBP	NULL	NULL	NULL
23499	244	20	295	2026-03-31	430752	GBP	NULL	NULL	NULL
26689	244	20	295	2286-11-20	286438	GBP	NULL	NULL	NULL
26689	244	20	295	2286-11-20	286439	GBP	NULL	NULL	NULL
44260	244	25	295	2025-03-31	314395	GBP	NULL	NULL	NULL
44260	244	25	295	2025-03-31	314396	GBP	NULL	NULL	NULL
44260	244	25	295	2025-03-31	314397	GBP	NULL	NULL	NULL
44260	244	25	295	2025-03-31	314398	GBP	NULL	NULL	NULL
44260	244	25	295	2025-03-31	314399	GBP	NULL	NULL	NULL
13682	244	25	295	2026-03-31	428250	GBP	NULL	NULL	NULL
13682	244	25	295	2026-03-31	428251	GBP	NULL	NULL	NULL
13682	244	25	295	2026-03-31	428252	GBP	NULL	NULL	NULL
13682	244	25	295	2026-03-31	428253	GBP	NULL	NULL	NULL
13682	244	25	295	2026-03-31	428254	GBP	NULL	NULL	NULL
13685	244	25	295	2026-03-31	428255	GBP	NULL	NULL	NULL
13685	244	25	295	2026-03-31	428256	GBP	NULL	NULL	NULL
13685	244	25	295	2026-03-31	428257	GBP	NULL	NULL	NULL
13685	244	25	295	2026-03-31	428258	GBP	NULL	NULL	NULL
13685	244	25	295	2026-03-31	428259	GBP	NULL	NULL	NULL
14936	244	25	295	2286-11-20	392683	GBP	NULL	NULL	NULL
61384	244	25	295	2026-03-31	428273	GBP	NULL	NULL	NULL
61384	244	25	295	2026-03-31	428274	GBP	NULL	NULL	NULL
61384	244	25	295	2026-03-31	428275	GBP	NULL	NULL	NULL
61384	244	25	295	2026-03-31	428276	GBP	NULL	NULL	NULL
40338	244	25	295	2026-03-31	428260	GBP	NULL	NULL	NULL
40338	244	25	295	2026-03-31	428261	GBP	NULL	NULL	NULL
40338	244	25	295	2026-03-31	428262	GBP	NULL	NULL	NULL
40338	244	25	295	2026-03-31	428263	GBP	NULL	NULL	NULL
23158	244	25	295	2026-03-31	428476	GBP	NULL	NULL	NULL
23158	244	25	295	2026-03-31	428477	GBP	NULL	NULL	NULL
23158	244	25	295	2026-03-31	428478	GBP	NULL	NULL	NULL
23158	244	25	295	2026-03-31	428479	GBP	NULL	NULL	NULL
23158	244	25	295	2026-03-31	428480	GBP	NULL	NULL	NULL
23642	244	25	295	2286-11-20	129522	GBP	NULL	NULL	NULL
13844	244	25	295	2026-03-31	428405	GBP	NULL	NULL	NULL
13844	244	25	295	2026-03-31	428406	GBP	NULL	NULL	NULL
13844	244	25	295	2026-03-31	428407	GBP	NULL	NULL	NULL
13844	244	25	295	2026-03-31	428408	GBP	NULL	NULL	NULL
13844	244	25	295	2026-03-31	428409	GBP	NULL	NULL	NULL
26683	244	25	295	2026-03-31	428424	GBP	NULL	NULL	NULL
26683	244	25	295	2026-03-31	428425	GBP	NULL	NULL	NULL
26683	244	25	295	2026-03-31	428426	GBP	NULL	NULL	NULL
26683	244	25	295	2026-03-31	428427	GBP	NULL	NULL	NULL
26683	244	25	295	2026-03-31	428428	GBP	NULL	NULL	NULL
26685	244	25	295	2286-11-20	392667	GBP	NULL	NULL	NULL
15566	244	25	295	2026-03-31	428486	GBP	NULL	NULL	NULL
15566	244	25	295	2026-03-31	428487	GBP	NULL	NULL	NULL
15566	244	25	295	2026-03-31	428488	GBP	NULL	NULL	NULL
15566	244	25	295	2026-03-31	428489	GBP	NULL	NULL	NULL
15566	244	25	295	2026-03-31	428490	GBP	NULL	NULL	NULL
23637	244	20	295	2286-11-20	129513	GBP	NULL	NULL	NULL
13904	244	25	295	2026-03-31	428481	GBP	NULL	NULL	NULL
13904	244	25	295	2026-03-31	428482	GBP	NULL	NULL	NULL
13904	244	25	295	2026-03-31	428483	GBP	NULL	NULL	NULL
13904	244	25	295	2026-03-31	428484	GBP	NULL	NULL	NULL
13904	244	25	295	2026-03-31	428485	GBP	NULL	NULL	NULL
18837	244	25	295	2286-11-20	339887	GBP	NULL	NULL	NULL
70902	244	25	295	2026-03-31	350996	GBP	NULL	NULL	NULL
70902	244	25	295	2026-03-31	350997	GBP	NULL	NULL	NULL
70902	244	25	295	2026-03-31	350998	GBP	NULL	NULL	NULL
70902	244	25	295	2026-03-31	350999	GBP	NULL	NULL	NULL
70902	244	25	295	2026-03-31	428568	GBP	NULL	NULL	NULL
70902	244	25	295	2026-03-31	428569	GBP	NULL	NULL	NULL
70902	244	25	295	2026-03-31	428570	GBP	NULL	NULL	NULL
70902	244	25	295	2026-03-31	428571	GBP	NULL	NULL	NULL
70902	244	25	295	2026-03-31	428572	GBP	NULL	NULL	NULL
70893	244	25	295	2026-03-31	351000	GBP	NULL	NULL	NULL
70893	244	25	295	2026-03-31	351001	GBP	NULL	NULL	NULL
70893	244	25	295	2026-03-31	351002	GBP	NULL	NULL	NULL
70893	244	25	295	2026-03-31	351003	GBP	NULL	NULL	NULL
70893	244	25	295	2026-03-31	428563	GBP	NULL	NULL	NULL
70893	244	25	295	2026-03-31	428564	GBP	NULL	NULL	NULL
70893	244	25	295	2026-03-31	428565	GBP	NULL	NULL	NULL
70893	244	25	295	2026-03-31	428566	GBP	NULL	NULL	NULL
70893	244	25	295	2026-03-31	428567	GBP	NULL	NULL	NULL
15728	244	25	295	2025-03-31	89999	GBP	NULL	NULL	NULL
13916	244	25	295	2026-03-31	428448	GBP	NULL	NULL	NULL
13916	244	25	295	2026-03-31	428449	GBP	NULL	NULL	NULL
13916	244	25	295	2026-03-31	428450	GBP	NULL	NULL	NULL
13916	244	25	295	2026-03-31	428451	GBP	NULL	NULL	NULL
13916	244	25	295	2026-03-31	428452	GBP	NULL	NULL	NULL
15773	244	25	295	2025-03-31	309045	GBP	NULL	NULL	NULL
57036	244	25	295	2026-03-31	428546	GBP	NULL	NULL	NULL
57036	244	25	295	2026-03-31	428547	GBP	NULL	NULL	NULL
57036	244	25	295	2026-03-31	428548	GBP	NULL	NULL	NULL
57036	244	25	295	2026-03-31	428549	GBP	NULL	NULL	NULL
57036	244	25	295	2026-03-31	428550	GBP	NULL	NULL	NULL
57039	244	25	295	2026-03-31	428557	GBP	NULL	NULL	NULL
57039	244	25	295	2026-03-31	428558	GBP	NULL	NULL	NULL
57039	244	25	295	2026-03-31	428559	GBP	NULL	NULL	NULL
57039	244	25	295	2026-03-31	428560	GBP	NULL	NULL	NULL
57039	244	25	295	2026-03-31	428561	GBP	NULL	NULL	NULL
13955	244	25	295	2026-03-31	428541	GBP	NULL	NULL	NULL
13955	244	25	295	2026-03-31	428542	GBP	NULL	NULL	NULL
13955	244	25	295	2026-03-31	428543	GBP	NULL	NULL	NULL
13955	244	25	295	2026-03-31	428544	GBP	NULL	NULL	NULL
13955	244	25	295	2026-03-31	428545	GBP	NULL	NULL	NULL
13961	244	25	295	2026-03-31	428552	GBP	NULL	NULL	NULL
13961	244	25	295	2026-03-31	428553	GBP	NULL	NULL	NULL
13961	244	25	295	2026-03-31	428554	GBP	NULL	NULL	NULL
13961	244	25	295	2026-03-31	428555	GBP	NULL	NULL	NULL
13961	244	25	295	2026-03-31	428556	GBP	NULL	NULL	NULL
13997	244	20	295	2026-03-31	428912	GBP	NULL	NULL	NULL
13997	244	20	295	2026-03-31	428913	GBP	NULL	NULL	NULL
