channel_level_commission_id,product_id,admin_id,commission,hotel_prepaid_commission_percentage,is_hotel_prepaid_commission_percentage,commission_on_sale_price,hgs_prepaid_commission_percentage,ticket_net_price,museum_net_commission,merchant_net_commission,hotel_commission_net_price,hgs_commission_net_price
10072460	13799	686	28	0.00	1	0	100.00	89.00	-14.60	0.00	0.00	103.60
10072461	13799	686	28	0.00	1	0	100.00	94.00	-21.60	0.00	0.00	115.60
10072462	13799	686	28	0.00	1	0	100.00	94.00	-21.60	0.00	0.00	115.60
10072463	13799	686	28	0.00	1	0	100.00	366.00	-21.60	0.00	0.00	387.60
10072465	13799	686	28	0.00	1	0	100.00	95.00	-23.60	0.00	0.00	118.60
10072466	13799	686	28	0.00	1	0	100.00	99.00	-29.60	0.00	0.00	128.60
10072467	13799	686	28	0.00	1	0	100.00	99.00	-29.60	0.00	0.00	128.60
10072468	13799	686	28	0.00	1	0	100.00	390.00	-30.60	0.00	0.00	420.60
10072479	13850	686	28	0.00	1	0	100.00	69.00	-4.00	0.00	0.00	73.00
10072480	13850	686	28	0.00	1	0	100.00	59.00	-4.00	0.00	0.00	63.00
10072481	13850	686	28	0.00	1	0	100.00	64.00	-4.00	0.00	0.00	68.00
10072482	14495	686	21	0.00	1	0	100.00	25.00	20.00	0.00	0.00	5.00
10072483	14495	686	21	0.00	1	0	100.00	16.00	12.80	0.00	0.00	3.20
10072484	14495	686	21	0.00	1	0	100.00	20.00	16.00	0.00	0.00	4.00
10072485	14504	686	21	0.00	1	0	100.00	24.00	19.20	0.00	0.00	4.80
10072486	14504	686	21	0.00	1	0	100.00	15.00	12.00	0.00	0.00	3.00
10072487	14504	686	21	0.00	1	0	100.00	16.00	12.80	0.00	0.00	3.20
10072488	14504	686	21	0.00	1	0	100.00	16.00	12.80	0.00	0.00	3.20
10072489	14153	686	5	0.00	1	0	100.00	22.00	20.90	0.00	0.00	1.10
10072490	14153	686	5	0.00	1	0	100.00	11.00	10.45	0.00	0.00	0.55
10072491	14153	686	5	0.00	1	0	100.00	17.60	16.72	0.00	0.00	0.88
10072492	14153	686	5	0.00	1	0	100.00	17.60	16.72	0.00	0.00	0.88
10072493	14162	686	12	0.00	1	0	100.00	21.00	18.90	0.00	0.00	2.10
10072494	14162	686	12	0.00	1	0	100.00	9.00	8.10	0.00	0.00	0.90
10072495	14162	686	12	0.00	1	0	100.00	18.00	16.20	0.00	0.00	1.80
10072496	14162	686	12	0.00	1	0	100.00	18.00	16.20	0.00	0.00	1.80
10072497	14165	686	25	0.00	1	0	100.00	20.00	16.00	0.00	0.00	4.00
10072498	14165	686	25	0.00	1	0	100.00	8.50	6.80	0.00	0.00	1.70
10072499	14165	686	25	0.00	1	0	100.00	17.50	14.00	0.00	0.00	3.50
10072500	14165	686	25	0.00	1	0	100.00	17.50	14.00	0.00	0.00	3.50
10072501	14165	686	25	0.00	1	0	100.00	48.50	38.80	0.00	0.00	9.70
10072502	14312	686	15	0.00	1	0	100.00	13.50	11.47	0.00	0.00	2.03
10072503	14312	686	15	0.00	1	0	100.00	6.70	5.69	0.00	0.00	1.01
10072504	14312	686	15	0.00	1	0	100.00	12.20	10.37	0.00	0.00	1.83
10072505	14312	686	15	0.00	1	0	100.00	10.80	9.18	0.00	0.00	1.62
10072507	13682	686	28	0.00	1	0	100.00	34.00	-7.60	0.00	0.00	41.60
10072508	13682	686	28	0.00	1	0	100.00	37.00	-7.60	0.00	0.00	44.60
10072509	13682	686	28	0.00	1	0	100.00	37.00	-7.60	0.00	0.00	44.60
10072510	13682	686	28	0.00	1	0	100.00	141.00	-7.60	0.00	0.00	148.60
10072511	13682	686	28	0.00	1	0	100.00	42.00	-7.60	0.00	0.00	49.60
10072512	13682	686	28	0.00	1	0	100.00	37.00	-7.60	0.00	0.00	44.60
10072513	13682	686	28	0.00	1	0	100.00	39.00	-7.60	0.00	0.00	46.60
10072514	13682	686	28	0.00	1	0	100.00	39.00	-7.60	0.00	0.00	46.60
10072515	13682	686	28	0.00	1	0	100.00	153.00	-7.60	0.00	0.00	160.60
10072516	14480	686	25	0.00	1	0	100.00	19.25	16.36	0.00	0.00	2.89
10072517	14480	686	25	0.00	1	0	100.00	12.50	10.62	0.00	0.00	1.88
10072524	13685	686	28	0.00	1	0	100.00	42.00	-7.60	0.00	0.00	49.60
10072525	13685	686	28	0.00	1	0	100.00	37.00	-7.60	0.00	0.00	44.60
10072526	13685	686	28	0.00	1	0	100.00	40.00	-7.60	0.00	0.00	47.60
10072527	13685	686	28	0.00	1	0	100.00	40.00	-7.60	0.00	0.00	47.60
10072528	13685	686	28	0.00	1	0	100.00	153.00	-7.60	0.00	0.00	160.60
10072529	13685	686	28	0.00	1	0	100.00	48.00	-16.60	0.00	0.00	64.60
10072530	13685	686	28	0.00	1	0	100.00	43.00	-16.60	0.00	0.00	59.60
10072531	13685	686	28	0.00	1	0	100.00	46.00	-16.60	0.00	0.00	62.60
10072532	13685	686	28	0.00	1	0	100.00	46.00	-16.60	0.00	0.00	62.60
10072533	13685	686	28	0.00	1	0	100.00	177.00	-16.60	0.00	0.00	193.60
10072536	13796	686	28	0.00	1	0	100.00	79.00	-21.60	0.00	0.00	100.60
10072537	13796	686	28	0.00	1	0	100.00	74.00	-14.60	0.00	0.00	88.60
10072538	13796	686	28	0.00	1	0	100.00	76.00	-21.60	0.00	0.00	97.60
10072539	13796	686	28	0.00	1	0	100.00	76.00	-21.60	0.00	0.00	97.60
10072540	13796	686	28	0.00	1	0	100.00	296.00	-21.60	0.00	0.00	317.60
10072541	13796	686	28	0.00	1	0	100.00	81.00	-30.60	0.00	0.00	111.60
10072542	13796	686	28	0.00	1	0	100.00	76.00	-23.60	0.00	0.00	99.60
10072543	13796	686	28	0.00	1	0	100.00	78.00	-29.60	0.00	0.00	107.60
10072544	13796	686	28	0.00	1	0	100.00	78.00	-29.60	0.00	0.00	107.60
10072545	13796	686	28	0.00	1	0	100.00	304.00	-30.60	0.00	0.00	334.60
10072546	13805	686	28	0.00	1	0	100.00	39.00	-13.60	0.00	0.00	52.60
10072547	13805	686	28	0.00	1	0	100.00	39.00	-13.60	0.00	0.00	52.60
10072548	13805	686	28	0.00	1	0	100.00	39.00	-13.60	0.00	0.00	52.60
10072549	13805	686	28	0.00	1	0	100.00	42.00	-13.60	0.00	0.00	55.60
10072550	13805	686	28	0.00	1	0	100.00	42.00	-13.60	0.00	0.00	55.60
10072551	13844	686	23	0.00	1	0	100.00	27.00	-5.60	0.00	0.00	32.60
10072552	13844	686	23	0.00	1	0	100.00	22.00	-5.60	0.00	0.00	27.60
10072553	13844	686	23	0.00	1	0	100.00	22.00	-5.60	0.00	0.00	27.60
10072554	13844	686	23	0.00	1	0	100.00	22.00	-5.60	0.00	0.00	27.60
10072555	13844	686	23	0.00	1	0	100.00	88.00	-5.60	0.00	0.00	93.60
10072558	13844	686	23	0.00	1	0	100.00	27.00	-5.60	0.00	0.00	32.60
10072559	13844	686	23	0.00	1	0	100.00	22.00	-5.60	0.00	0.00	27.60
10072560	13844	686	23	0.00	1	0	100.00	22.00	-5.60	0.00	0.00	27.60
10072561	13844	686	23	0.00	1	0	100.00	22.00	-5.60	0.00	0.00	27.60
10072562	13844	686	23	0.00	1	0	100.00	88.00	-5.60	0.00	0.00	93.60
10072564	13829	686	25	0.00	1	0	100.00	92.00	-89.80	0.00	0.00	181.80
10072565	13829	686	25	0.00	1	0	100.00	89.00	-92.05	0.00	0.00	181.05
10072566	13850	686	28	0.00	1	0	100.00	64.00	-4.00	0.00	0.00	68.00
10072567	13850	686	28	0.00	1	0	100.00	251.00	-4.00	0.00	0.00	255.00
10072568	13850	686	28	0.00	1	0	100.00	69.00	-2.00	0.00	0.00	71.00
10072569	13850	686	28	0.00	1	0	100.00	59.00	-2.00	0.00	0.00	61.00
10072570	13850	686	28	0.00	1	0	100.00	64.00	-2.00	0.00	0.00	66.00
10072571	13850	686	28	0.00	1	0	100.00	64.00	-2.00	0.00	0.00	66.00
10072572	13850	686	28	0.00	1	0	100.00	251.00	-2.00	0.00	0.00	253.00
10072573	13928	686	28	0.00	1	0	100.00	109.00	-104.72	0.00	0.00	213.72
10072574	13928	686	28	0.00	1	0	100.00	99.00	-59.20	0.00	0.00	158.20
10072575	13928	686	28	0.00	1	0	100.00	104.00	-108.32	0.00	0.00	212.32
10072576	13928	686	28	0.00	1	0	100.00	104.00	-108.32	0.00	0.00	212.32
10072577	13928	686	28	0.00	1	0	100.00	406.00	-91.60	0.00	0.00	497.60
10072578	13928	686	28	0.00	1	0	100.00	114.00	-60.10	0.00	0.00	174.10
10072579	13928	686	28	0.00	1	0	100.00	99.00	-49.30	0.00	0.00	148.30
10072580	13928	686	28	0.00	1	0	100.00	109.00	-60.10	0.00	0.00	169.10
10072581	13928	686	28	0.00	1	0	100.00	109.00	-60.10	0.00	0.00	169.10
10072582	13928	686	28	0.00	1	0	100.00	416.00	-60.10	0.00	0.00	476.10
10072583	13931	686	28	0.00	1	0	100.00	96.00	-67.60	0.00	0.00	163.60
10072584	13931	686	28	0.00	1	0	100.00	86.00	-43.40	0.00	0.00	129.40
10072585	13931	686	28	0.00	1	0	100.00	91.00	-69.68	0.00	0.00	160.68
10072586	13931	686	28	0.00	1	0	100.00	91.00	-69.68	0.00	0.00	160.68
10072587	13931	686	28	0.00	1	0	100.00	354.00	-67.60	0.00	0.00	421.60
10072588	13931	686	28	0.00	1	0	100.00	99.00	-36.10	0.00	0.00	135.10
10072589	13931	686	28	0.00	1	0	100.00	89.00	-25.30	0.00	0.00	114.30
10072590	13931	686	28	0.00	1	0	100.00	94.00	-36.10	0.00	0.00	130.10
10072591	13931	686	28	0.00	1	0	100.00	94.00	-36.10	0.00	0.00	130.10
10072592	13931	686	28	0.00	1	0	100.00	366.00	-36.10	0.00	0.00	402.10
10072603	13880	686	28	0.00	1	0	100.00	69.00	-5.60	0.00	0.00	74.60
